Date,Date_2,Week,year,economic crisis,default,devaluation,dolar price,inflation,exchange rate,ISOCODE,Price,Var,Jump,Jump_dp
16/11/2014,17/11/2014,46,2014,0,31,0,15,10,11,BO,6.91,0,0,0
23/11/2014,24/11/2014,47,2014,0,25,0,15,5,8,BO,6.91,0,0,0
30/11/2014,1/12/2014,48,2014,9,15,0,22,8,11,BO,6.91,0,0,0
7/12/2014,8/12/2014,49,2014,0,38,4,10,6,9,BO,6.91,0,0,0
14/12/2014,15/12/2014,50,2014,8,27,4,15,7,11,BO,6.91,0,0,0
21/12/2014,22/12/2014,51,2014,0,22,0,24,0,9,BO,6.91,0,0,0
28/12/2014,29/12/2014,52,2014,0,21,13,32,0,9,BO,6.91,0,0,0
4/01/2015,5/01/2015,1,2015,0,17,0,14,0,14,BO,6.91,0,0,0
11/01/2015,12/01/2015,2,2015,0,21,0,8,5,11,BO,6.91,0,0,0
18/01/2015,19/01/2015,3,2015,0,15,0,16,0,9,BO,6.91,0,0,0
25/01/2015,26/01/2015,4,2015,0,30,0,13,7,7,BO,6.91,0,0,0
1/02/2015,2/02/2015,5,2015,0,27,0,9,8,15,BO,6.91,0,0,0
8/02/2015,9/02/2015,6,2015,25,31,0,15,6,11,BO,6.91,0,0,0
15/02/2015,16/02/2015,7,2015,0,31,5,15,5,8,BO,6.9,-0.0014,0,0
22/02/2015,23/02/2015,8,2015,6,21,0,0,4,12,BO,6.91,0.0014,0,0
1/03/2015,2/03/2015,9,2015,0,17,14,12,8,9,BO,6.91,0,0,0
8/03/2015,9/03/2015,10,2015,0,34,0,16,15,9,BO,6.91,0,0,0
15/03/2015,16/03/2015,11,2015,21,26,0,13,6,6,BO,6.91,0,0,0
22/03/2015,23/03/2015,12,2015,0,36,6,4,13,13,BO,6.91,0,0,0
29/03/2015,30/03/2015,13,2015,0,24,0,6,15,9,BO,6.9,-0.0014,0,0
5/04/2015,6/04/2015,14,2015,0,19,0,11,4,9,BO,6.91,0.0014,0,0
12/04/2015,13/04/2015,15,2015,0,25,0,12,14,10,BO,6.91,0,0,0
19/04/2015,20/04/2015,16,2015,0,32,0,10,15,11,BO,6.9,-0.0014,0,0
26/04/2015,27/04/2015,17,2015,7,20,9,5,3,11,BO,6.865,-0.0051,0,0
3/05/2015,4/05/2015,18,2015,0,29,0,10,15,12,BO,6.9,0.0051,0,0
10/05/2015,11/05/2015,19,2015,6,26,0,8,11,16,BO,6.91,0.0014,0,0
17/05/2015,18/05/2015,20,2015,0,15,6,18,7,10,BO,6.9,-0.0014,0,0
24/05/2015,25/05/2015,21,2015,9,24,6,16,8,8,BO,6.91,0.0014,0,0
31/05/2015,1/06/2015,22,2015,0,39,0,7,13,9,BO,6.91,0,0,0
7/06/2015,8/06/2015,23,2015,0,23,12,15,14,12,BO,6.9,-0.0014,0,0
14/06/2015,15/06/2015,24,2015,0,37,0,10,9,10,BO,6.89,-0.0014,0,0
21/06/2015,22/06/2015,25,2015,16,30,0,0,9,17,BO,6.9,0.0015,0,0
28/06/2015,29/06/2015,26,2015,0,100,0,31,22,31,BO,6.9,0,0,0
5/07/2015,6/07/2015,27,2015,0,0,77,0,20,56,BO,6.9,0,0,0
12/07/2015,13/07/2015,28,2015,42,43,0,51,26,44,BO,6.9,0,0,0
19/07/2015,20/07/2015,29,2015,0,39,0,26,33,55,BO,6.9,0,0,0
26/07/2015,27/07/2015,30,2015,0,43,0,100,0,50,BO,6.89,-0.0014,0,0
2/08/2015,3/08/2015,31,2015,100,38,0,63,40,49,BO,6.89,0,0,0
9/08/2015,10/08/2015,32,2015,38,52,79,0,51,52,BO,6.88,-0.0015,0,0
16/08/2015,17/08/2015,33,2015,0,25,100,27,71,84,BO,6.89,0.0015,0,0
23/08/2015,24/08/2015,34,2015,87,33,72,57,52,52,BO,6.89,0,0,0
30/08/2015,31/08/2015,35,2015,0,0,33,0,72,53,BO,6.91,0.0029,0,0
6/09/2015,7/09/2015,36,2015,34,40,0,94,55,68,BO,6.9,-0.0014,0,0
13/09/2015,14/09/2015,37,2015,34,37,67,41,100,77,BO,6.9,0,0,0
20/09/2015,21/09/2015,38,2015,31,0,0,33,54,51,BO,6.9,0,0,0
27/09/2015,28/09/2015,39,2015,0,0,0,0,58,47,BO,6.9,0,0,0
4/10/2015,5/10/2015,40,2015,0,0,0,0,58,35,BO,6.91,0.0014,0,0
11/10/2015,12/10/2015,41,2015,0,25,0,19,44,70,BO,6.91,0,0,0
18/10/2015,19/10/2015,42,2015,40,21,0,34,38,62,BO,6.91,0,0,0
25/10/2015,26/10/2015,43,2015,0,26,29,90,13,64,BO,6.9,-0.0014,0,0
1/11/2015,2/11/2015,44,2015,0,0,0,35,16,100,BO,6.9,0,0,0
8/11/2015,9/11/2015,45,2015,0,39,0,43,48,48,BO,6.91,0.0014,0,0
15/11/2015,16/11/2015,46,2015,0,39,44,36,87,70,BO,6.91,0,0,0
22/11/2015,23/11/2015,47,2015,56,35,0,0,59,70,BO,6.91,0,0,0
29/11/2015,30/11/2015,48,2015,0,15,0,42,22,82,BO,6.91,0,0,0
6/12/2015,7/12/2015,49,2015,0,59,0,65,16,67,BO,6.91,0,0,0
13/12/2015,14/12/2015,50,2015,0,0,0,68,40,99,BO,6.9,-0.0014,0,0
20/12/2015,21/12/2015,51,2015,0,61,0,31,16,48,BO,6.91,0.0014,0,0
27/12/2015,28/12/2015,52,2015,0,21,27,26,0,55,BO,6.9,-0.0014,0,0
3/01/2016,4/01/2016,1,2016,36,21,34,32,0,68,BO,6.9,0,0,0
10/01/2016,11/01/2016,2,2016,59,0,66,46,0,95,BO,6.975,0.0109,1,1
17/01/2016,18/01/2016,3,2016,33,0,0,39,27,42,BO,6.91,-0.0093,0,0
24/01/2016,25/01/2016,4,2016,0,48,34,18,42,43,BO,6.9,-0.0014,0,0
31/01/2016,1/02/2016,5,2016,0,27,0,32,69,100,BO,6.91,0.0014,0,0
7/02/2016,8/02/2016,6,2016,0,25,0,46,75,63,BO,6.91,0,0,0
